Scan Code,Modifier,Description,Price,Cost,Units/Case,Department ID,Tax Type ID,Is FoodStampable,Current Inventory,Price Group Name,Vendor Name,Linked Item,Column1,Column2,Column3
88810901010,0,HOSTESS TWINKIES   FOA  1,1.69,1.1,1,500,99,1,-14,,Howard Snacks.,,,,
03800000094,0,SPECIAL K NOURISH LEMON 1,1.79,1.2,1,500,99,1,0,,,,,,
03800084551,0,PRINGLES ORIGINAL,0.99,0.5208,12,500,99,1,14,,Ace Distributors,,,,
03800084499,0,PRINGLES SALT  VINEGAR 7,2.39,1.55,1,500,99,1,-1,,Ace Distributors,,,,
03800084503,0,Pringle hny mustard,2.39,1.55,1,500,99,1,-3,,Ace Distributors,,,,
04203710296,0,GOODY`S PM ENVELOPES    2,2.29,1.3325,12,500,99,0,102,,Ace Distributors,,,,
04203710293,0,6PK BACK  BODY PAIN GOODYS,2.29,1.3325,12,500,99,0,12,,Ace Distributors,,,,
09418701471,0,SCOPE,1.99,0.965,6,500,99,-1,1,,Costco Wholesale,,,,
07007440705,0,ENSURE STRAWBERRY ,1.99,1.1116,24,500,99,0,33,,Sams Club,,,,
02840019079,0,MU REGULAR,2,1.47,1,500,99,1,-2,,Frito-lays,,,,
07007440701,0,Ensure Milk Chocolate ,1.99,1.1116,24,500,99,0,37,,Sams Club,,,,
84603600662,0,G/S CALAMINE LOTION     8,3.99,1.39,1,500,99,0,2,,H.T.Hackney,,,,
03800084894,0,PRINGLES SALT  VINEGAR 1,1.29,0.7491,12,500,99,1,8,,Ace Distributors,,,,
03800000092,0,SPECIAL K NOURISH CRANBR1,1.79,1.2,1,500,99,1,0,,,,,,
02840019305,0,MUN FLA HOT,0.99,0.69,1,500,99,1,0,,,,,,
02840021106,0,CHESTER POPBCORN,1.49,0.9,1,500,99,1,0,,,,,,
02840021108,0,CHESTER POP CHEDDER,1.49,0.9,1,500,99,1,0,,,,,,
02840021105,0,POPCORN BUTTER,1.49,1,1,500,99,1,0,,,,,,
02840021104,0,POPCORN  SALTES,1.49,1,1,500,99,1,0,,,,,,
02840020900,0,RUFFLE BACON CHEDDER,1.49,1,1,500,99,1,0,,,,,,
89229500300,0,FRIED SKINS CHICHARRON,2.29,1.45,1,500,99,1,-32,,Howard Snacks.,,,,
02840019389,0,NACHO CHESSE,0.99,0.69,1,500,99,1,0,,,,,,
88810901008,0,ZINGERS RAS,1.89,1.1,1,500,99,1,-11,,Howard Snacks.,,,,
88810901007,0,CUP CAKE ORANGE,1.69,1.1,1,500,99,1,60,,Howard Snacks.,,,,
04300070865,0,COFFEE M/H M/BL #,6.79,4.07,1,500,99,1,0,,,,,,
04400003482,0,NBC WHEAT THINS CHILI CH1,1.59,1,1,500,99,1,0,,,,,,
07343033414,0,ZEPHYRHILLS PET WTR 3LTR,1.99,0,1,500,99,1,0,,,,,,
07225000258,0,MR FRESHER FILLED CAKE,1.29,0.9,1,500,99,1,0,,,,,,
07343005544,0,16OZ ZEPHYRHILLS 24PK,5.99,0,1,500,99,1,0,,,,,,
88810901004,0,COFFE CAKE,1.89,1.1,1,500,99,1,4,,Howard Snacks.,,,,
88810906003,0,HOSTESS FRUITS PIES,1.69,1,1,500,99,1,0,,,,,,
88810901011,0,ZINGER VANILLA,1.89,1.1,1,500,99,1,-27,,Howard Snacks.,,,,
88810901016,0,CINAMON ROLL,1.89,1.045,6,500,99,1,6,,,,,,
88810901002,0,DING DONGS,1.69,1.1,1,500,99,1,31,,Howard Snacks.,,,,
07851600082,0,TURKEY CREEK SALT/PEP SK1,1.19,0.8,1,500,99,1,0,,,,,,
07615023256,0,ACT II BUTTER LOVERS POP,0.89,0.69,1,500,99,1,0,,,,,,
02410091916,0,CHEEZ IT SNK MX SPICY CH1,2.39,1.6,1,500,99,1,0,,,,,,
01122800005,0,CELLA MLK CHOC CHRY,0.29,0,1,500,99,1,0,,,,,,
85160700105,0,DLEINY CARROT CAKE,1.29,0.9,1,500,99,1,0,,,,,,
36671597042,0,LIL D DAYQUIL SEVERE MD 2,2.49,1.6833,6,500,99,0,10,,H.T.Hackney,,,,
79984700963,0,HAN EGG CH,2.99,1.94,1,500,99,1,3,,Mak Food,,,,
07260000432,0,HOT SAU,1.09,0.82,1,500,99,1,1,,Tasty Pop,,,,
09418701912,0,TYENOL PM,1.99,0.965,6,500,99,-1,5,,Costco Wholesale,,,,
09418707088,0,ADVIL PM,1.99,1.115,6,500,99,-1,0,,Costco Wholesale,,,,
07343000484,0,ZYPHRHILLS 35 PK,7.99,4.99,1,500,99,1,0,,Colonial Grocers,,,,
36671597102,0,LIL D EXCEDRIN          2,1.89,1.1233,6,500,99,0,14,,H.T.Hackney,,,,
02900001917,0,PLANT NUT SUST ENERGY HN1,1.89,1.09,1,500,99,1,3,,H.T.Hackney,,,,
07260000828,0,HERRS CHEDDAR S CRAMS,1.09,0.815,24,500,99,1,1,,Tasty Pop,,,,
02840019486,0,HESTER POPCORN BIG BAG,3,1.75,1,500,99,1,0,,,,,,
02840019485,0,CHETOS SALTED POPCORN,3,1.75,1,500,99,1,0,,,,,,
02840021006,0,CHETOS HOT POPCORN,3,1.75,1,500,99,1,0,,,,,,
75951450001,0,B P MONEY,3.99,0,1,500,99,0,0,,,,,,
74143100151,0,GAD HAM/TURK/BACON SUB  5,2.99,1.75,1,500,99,1,0,,,,,,
81547301033,0,BORDEN 2% GAL,4.49,0,1,500,99,1,-2,,,,,,
73517800002,0,Generic Item - No description,0.99,0.7,1,500,99,1,-4,,Howard Snacks.,,,,
00000000001,0,TEST PLU 1,1,0,1,500,99,0,-1,,,,,,
00000000002,0,TEST PLU 2,1,0,1,500,99,0,-8,,,,,,
00000000003,0,TEST PLU 3,1,0,1,500,99,0,0,,,,,,
00000000004,0,TEST PLU 4,1,0,1,500,99,0,0,,,,,,
00000000043,0,FRESH BAKERY DEPARTMENT,0,0,1,500,99,1,0,,,,,,
85123100161,0,SUNDIA PERFECT PEACH CHU,1.59,1.15,1,500,99,1,0,,,,,,
02430080711,0,PB CREME PIE,0.75,0,1,500,99,1,0,,,,,,
07260000225,0,HERRS POPCORN,0.99,0.69,1,500,99,1,0,,,,,,
81547301043,0,BDN2%QT,2.49,0,1,500,99,1,0,,,,,,
00000000100,0,Chevron Gift card,0,0,1,500,99,0,0,,,,,,
04500000149,0,HST GOLD CUP CAKR,1.59,1,1,500,99,1,0,,,,,,
00000003008,0,PEACANS,0.75,0,1,500,99,1,0,,,,,,
40009996877,0,CUSTOMER OFF-INVOICE ALL9,0.25,2.5,1,500,99,0,-69,,H.T.Hackney,,,,
09418707080,0,ZANTAC 150,2.19,1.2983,6,500,99,-1,1,,Costco Wholesale,,,,
04159420077,0,32 OZ FOAM CUPS,39.99,39.99,1,500,99,-1,0,,Ace Distributors,,,,
02430086510,0,DONUT STICKS #,0.99,0.8,1,500,99,1,5,,F.S.P.,,,,
07851600032,0,TURKEY CR HOT PORK SKINS1,1.19,0.6791,12,500,99,1,6,,H.T.Hackney,,,,
02430083796,0,LD PECAN SPINWHEEL,0.75,0.61,1,500,99,1,19,,F.S.P.,,,,
07851600062,0,TURKEY CR SALT/VIN PORK 1,1.19,0.6625,12,500,99,1,0,,Colonial Grocers,,,,
07851600072,0,TURKEY CR CHILI-LIME POR1,1.19,0.6791,12,500,99,1,2,,H.T.Hackney,,,,
02430083521,0,MINI DONUTS (POW #,0.75,0.65,1,500,99,1,26,,F.S.P.,,,,
88600255053,0,MRS FIELDS WHITE #,0.99,0.6,1,500,99,1,-4,,H.T.Hackney,,,,
09418707844,0,DAYQUIL COLD,1.99,0.915,6,500,99,-1,2,,Costco Wholesale,,,,
02840016018,0,VIN LAYS,4.29,3,1,500,99,1,0,,,,,,
01330017101,0,YEL CORN MEAL 2LB,2.8,1.68,1,500,99,1,0,,,,,,
01220000005,0,MERITA O FASHION #,2.59,0,1,500,99,1,0,,,,,,
07343000002,0,Generic Item - No description,1.99,0,1,500,99,1,0,,,,,,
01220004050,0,AUTUMN GRAIN,2.59,1.55,1,500,99,1,0,,,,,,
01220003003,0,BUTTER BREAD,2.59,1.55,1,500,99,1,0,,,,,,
85160700104,0,DLEINY POUND CAKE,1.29,0.9,1,500,99,1,0,,,,,,
85160700121,0,DLEINY REBRY CAKE,1.29,0.9,1,500,99,1,0,,,,,,
05267901956,0,EC SALTED PEANUTS,2.19,1.45,1,500,99,1,0,,,,,,
07260000172,0,MESQUITE K #,0.99,0.69,1,500,99,1,0,,,,,,
07072000060,0,TGLEE WH QT,2.59,0,1,500,99,1,0,,,,,,
07072000078,0,T G LEE WHL PINT,1.49,0,1,500,99,1,0,,,,,,
01451200117,0,CREMA LECHE,0.99,0,1,500,99,1,0,,,,,,
01451200124,0,PEANUTS,1.69,1.1,1,500,99,1,0,,,,,,
07260000964,0,HERRS EXT THIN,1.09,0.7,1,500,99,1,0,,,,,,
07349710576,0,MACS BAR Q,0.99,0.7,1,500,99,1,-1,,Howard Snacks.,,,,
07550090000,0,TEXAS PETE HS PORK,1.09,0.7,1,500,99,1,0,,,,,,
04610000710,0,SARGENTO MILD CHEDDAR ST,0.69,0.53,1,500,99,1,0,,,,,,
04850002149,0,12OZ FRANSTAND STBRY BAN,1.89,1.1,1,500,99,1,0,,,,,,
81135300024,0,PORK SKIN BBQ,0.99,0.69,1,500,99,1,-101,,Howard Snacks.,,,,
09418705839,0,Alka seltzer plus,1.99,0.965,6,500,99,-1,0,,Costco Wholesale,,,,
40009997537,0,EQUIPMENT CHARGE        9,5,5,1,500,99,0,28,,H.T.Hackney,,,,
02840023987,0,CT JUM PUF,3.49,2.57,1,500,99,1,-6,,Frito-lays,,,,
02840023981,0,CT CRY CHEE,3.49,2.57,1,500,99,1,-4,,Frito-lays,,,,
04837492670,0,SQUEEGEE WITH 20  HANDLE8,4.35,2.48,1,500,99,0,41,,H.T.Hackney,,,,
40006391320,0,COFFEE STIRRER 8  UNWRAP6,0.01,0.0047,500,500,99,0,1000,,H.T.Hackney,,,,
02840042173,0,REG WAV LAY,4.29,3.16,1,500,99,1,-4,,Frito-lays,,,,
02840033579,0,DR NAC,4.29,3.16,1,500,99,1,-8,,Frito-lays,,,,
02840043415,0,ct hot limo,1.69,1.18,1,500,99,1,0,,Frito-lays,,,,
02840040139,0,CT PUFF,1.09,0.82,1,500,99,1,-40,,Frito-lays,,,,
02840043775,0,LB BKD REG,0.99,0.83,1,500,99,1,-1,,Frito-lays,,,,
02840034526,0,csc ruffles,1.09,0.82,1,500,99,1,-96,,Frito-lays,,,,
81135300023,0,PORK RING V SOLT,0.99,1.5,12,500,99,1,-11,,Howard Snacks.,,,,
05267901932,0,EC SMOKED ALMONDS,2.19,1.45,1,500,99,1,0,,,,,,
85160700114,0,DLEINY CHEESE CAKE,1.29,0.9,1,500,99,1,0,,,,,,
01862710022,0,KASHI HUMMUS CRISP CARM,1.39,0.85,1,500,99,1,0,,,,,,
60538871457,0,LARGE EGGS,2.19,1.54,1,500,99,1,17,,,,,,
07879600801,0,DOZEN EGGS,2.49,1.54,1,500,99,1,73,,,,,,
85160700108,0,DLEINY POUND CAKE,1.29,0.9,1,500,99,1,0,,,,,,
03800084917,0,PRINGLES SW RANCH TORTIL1,2.58,1.75,1,500,99,1,0,,,,,,
02500001867,0,MM BRY BL,1.89,1.1616,24,500,99,1,0,,,,,,
00734300000,0,ZEPHYRHILLS SPRING WATER1,1.99,0,1,500,99,1,0,,,,,,
01451200125,0,COCO LECHE,0.99,0,1,500,99,1,0,,,,,,
07003013032,0,GS PAIN RELIEF 100PK,4.99,2.5,1,500,99,0,0,,,,,,
76036900604,0,MAK TUNA SALAD,2.89,1.88,1,500,99,1,-11,,Mak Food,,,,
76036900606,0,MAK CHICKEN SALAD SANDWICHES,2.89,1.88,1,500,99,1,-1,,Mak Food,,,,
03715820921,0,FRED STOKES SMOKED SAUS 5,4.49,2.7441,12,500,99,1,12,,H.T.Hackney,,,,
76036900602,0,TRKY CHEESE,2.89,1.88,1,500,99,1,-11,,Mak Food,,,,
76036900603,0,MAK EGG SALAD SANDWICHES,2.89,1.88,1,500,99,1,-11,,Mak Food,,,,
76036900004,0,ALL AMERICAN,2.99,1.94,1,500,99,1,-2,,Mak Food,,,,
76036900703,0,TRKY N CHEESE,2.99,1.94,1,500,99,1,-4,,Mak Food,,,,
76036900401,0,H ON FRE,3.29,2.15,1,500,99,1,-1,,Mak Food,,,,
76036900012,0,CHCKN PTTY,2.49,1.49,1,500,99,1,2,,Mak Food,,,,
76036900801,0,LARGE ITLN SUB,3.99,2.59,1,500,99,1,-5,,Mak Food,,,,
76036900805,0,CHICKEN LARGE SUB,3.99,2.59,1,500,99,1,1,,Mak Food,,,,
83568200109,0,SMOKE TURKEY CHEE SALAD,2.89,1.88,1,500,99,1,-2,,Mak Food,,,,
83568200353,0,TURKEY CHEES FLNG,4.09,2.86,1,500,99,1,-1,,Mak Food,,,,
83568200486,0,1/2TURKEY  CHES M SUB,2.89,1.65,1,500,99,1,-3,,Mak Food,,,,
02620000612,0,SJ GIANT SLIM BUFFALO WI1,1.49,0.79,1,500,99,1,28,,H.T.Hackney,,,,
02840045955,0,NH  CASHEW,1.99,1.29,1,500,99,1,81,,Frito-lays,,,,
999,0,Misc,0.01,0.01,1,500,99,0,0,,H.T.Hackney,,,,
07072000620,0,1/2 GAL TG LEE 2%,2.99,0,1,500,99,1,0,,,,,,
07349700486,0,CURLS BBQ,1.19,0.8,1,500,99,1,-11,,,,,,
31254605048,0,HALLS S/FREE BLK CHERRY 2,1.19,0.4,1,500,99,0,0,,,,,,
81135300001,0,FAT BACK OLD FASHIONED,0.99,0.69,1,500,99,1,0,,,,,,
81135300002,0,FAT BACK BBQ,0.99,0.69,1,500,99,1,0,,,,,,
85160700101,0,DLEINY CHOCOLATE CAKE,1.29,0.9,1,500,99,1,0,,,,,,
85160700103,0,DLEINY PINEAPPLE,1.29,0.9,1,500,99,1,0,,,,,,
85160700122,0,DLEINY CREAM CHEESE CAKE,1.29,0.9,1,500,99,1,0,,,,,,
81135300071,0,CAROLINA C SNACKS,0.99,0.75,24,500,99,1,1549,,Howard Snacks.,,,,
02840023690,0,BAKEN ETS HOT SAUCE,1.69,0.9,1,500,99,1,0,,Frito-lays,,,,
02840023038,0,BAKENETS BBQ,1.69,0.9,1,500,99,1,0,,Frito-lays,,,,
02840023035,0,BAKENETS SALT VIN,1.69,0.9,1,500,99,1,0,,Frito-lays,,,,
01600050629,0,CHEX CHIPS CHEESE JALAPE1,1.59,1.1,1,500,99,1,0,,,,,,
02840023036,0,BAKENETS SALT VIN,2,1.45,1,500,99,1,0,,Frito-lays,,,,
73517800020,0,LEE`S SALT  VINEGAR,0.99,0.69,1,500,99,1,-7,,,,,,
73517800402,0,LEE`S COLOSSAL CRACKLINS,1.99,1.35,1,500,99,1,-7,,,,,,
02840023040,0,BAKENETS BBQ,2,1.45,1,500,99,1,0,,Frito-lays,,,,
03800084913,0,PRINGLES ORIGINAL TORTIL1,2.58,1.75,1,500,99,1,-1,,,,,,
03800084915,0,PRINGLES NACHO CHS TORTI1,2.58,1.75,1,500,99,1,0,,,,,,
88462310040,0,BEAR NAKED PNB ENERGY BA1,1.79,1.15,1,500,99,1,0,,,,,,
88462310037,0,BEAR NAKED C/CHP PNB ENE1,1.79,1.15,1,500,99,1,0,,,,,,
03010091306,0,KBLR EL FUDGE BTR SAND C1,1.39,0.85,1,500,99,1,0,,,,,,
03010091308,0,KBLR EL FUDGE CHOC SAND 1,1.39,0.95,1,500,99,1,0,,,,,,
07260000861,0,HERR PUFF CORN,0.99,0.69,1,500,99,1,0,,,,,,
07260008111,0,HERRS NACHOB CHEESE,1.29,0.8,1,500,99,1,0,,,,,,
03023951037,0,BARCELONA PNUT,0.5,0.4,1,500,99,1,0,,,,,,
02840022051,0,CRACKER J CHOCIO,1.49,0.9,1,500,99,1,0,,,,,,
02840023523,0,DORITOS DINAMTA,1.49,0.9,1,500,99,1,0,,,,,,
08707621454,0,SNAK CLUB YOGURT TRAIL M1,3.19,2.1,1,500,99,1,0,,,,,,
02840023521,0,DORITOS DINAMTIA,2.99,1.75,1,500,99,1,0,,,,,,
88810905006,0,HOST DONETTES,1.69,1,1,500,99,1,-143,,,,,,
07023600267,0,Southern pork crcr,0.99,0.7,1,500,99,1,0,,Howard Snacks.,,,,
08707621528,0,SNAK CLUB TOFFEE PEANUTS1,3.19,2.1,1,500,99,1,0,,,,,,
04470007505,0,O/M BEEF FRANKS         7,6.29,0,1,500,99,1,0,,,,,,
88810930005,0,DOLLY COFF CAKE,1.69,1,1,500,99,1,0,,,,,,
03760009296,0,MARY K CORNED BEEF HASH 7,3.49,2.15,1,500,99,1,0,,,,,,
07072000609,0,TGLEE 2% QT,1.99,0,1,500,99,1,0,,,,,,
07072000618,0,T G LEE 2% PT,1.49,0,1,500,99,1,0,,,,,,
02900001999,0,PLANT SALTED CARAMEL PEA1,0.99,0.69,1,500,99,1,0,,,,,,
02620046464,0,DAVID SWEET/SPICY SUNFLR1,1.69,1.1,1,500,99,1,-11,,,,,,
02840059814,0,L B SCO,4.29,3.16,1,500,99,1,-1,,Frito-lays,,,,
02840059511,0,DR N AC,4.29,3.16,1,500,99,1,7,,Frito-lays,,,,
10366715970,0,LIL D ALEVE             2,1.19,0.65,6,500,99,0,288,,H.T.Hackney,,,,
01260000374,0,Jalapeno pop,1.09,0.82,1,500,99,1,20,,Tasty Pop,,,,
02143200006,0,Generic Item - No description,0.75,0.61,1,500,99,1,12,,F.S.P.,,,,
07260009208,0,HERRS COR  N CHIPS,1.49,0,12,500,99,1,12,,Tasty Pop,,,,
05729100005,0,CHE FIX MUN,3.29,2.42,1,500,99,1,2,,Frito-lays,,,,
02840060125,0,MA ORIG STICK,1,0.89,1,500,99,1,19,,Frito-lays,,,,
02840060127,0,MA MILD STICK,1,0.89,1,500,99,1,31,,Frito-lays,,,,
02240000828,0,CS PUF CH,2,1.47,1,500,99,1,1,,Frito-lays,,,,
01451200121,0,COCO CREMA,0.99,0,1,500,99,1,0,,,,,,
88810901051,0,HOSTESS CHO CRIME,1.69,1.1,1,500,99,1,-19,,Howard Snacks.,,,,
88810901053,0,HOSTESS BERRY CRM CHSS,1.69,1.1,1,500,99,1,-10,,Howard Snacks.,,,,
88810901054,0,HOSTESS BLUEBERRY,1.79,1.1,1,500,99,1,-23,,Howard Snacks.,,,,
88810901056,0,HOSTESS CHO CHIP,1.69,1.1,1,500,99,1,-21,,Howard Snacks.,,,,
88810901050,0,HOSTESS APPL CIN,1.69,1.1,1,500,99,1,70,,Howard Snacks.,,,,
05200010165,0,1LTR PRO ELEC WATER,1.99,1.1958,12,500,99,1,0,,,,,,
02840031838,0,CHOC PNUT BTTER,1.49,0.9,1,500,99,1,0,,,,,,
02840033449,0,CHEETOS MIX LAYS,1.49,0.9,1,500,99,1,0,,,,,,
02840044042,0,KTT COO LAYS,1.49,0.9,1,500,99,1,0,,,,,,
02462251104,0,PEPS CHIL LMN,1.39,0.85,1,500,99,1,0,,,,,,
02840033399,0,d0ritos 3d jacked,1.49,0.9,1,500,99,1,0,,,,,,
02840043966,0,BACON C LAYS,1.69,0.9,1,500,99,1,0,,Frito-lays,,,,
02840042158,0,FAML SZ LAYS,4.29,3,1,500,99,1,-5,,,,,,
02840043964,0,WAVY MNG LAYS,1.49,1.01,1,500,99,1,0,,,,,,
02840033572,0,HOT AND SPICY PNUT,0.99,0.69,1,500,99,1,0,,,,,,
05267901924,0,EC RAW UNSALTED CASHEWS,2.19,1.45,1,500,99,1,0,,,,,,
73517800235,0,LEE DIPPER LEMON,0.99,0.69,1,500,99,1,0,,,,,,
02840043278,0,ruffles,1.49,1.01,1,500,99,1,-15,,,,,,
73517800233,0,LEE DIPPER PORK,0.99,0.69,1,500,99,1,0,,,,,,
02840043406,0,CHEETOS FLAM CHIL,1.49,0.9,1,500,99,1,0,,,,,,
02840044128,0,GRANDMAS  LEMON,0.99,0.69,1,500,99,1,0,,,,,,
03500051111,0,COLGATE CAVITY PROTECTIO8,1.45,0.86,1,500,99,0,0,,H.T.Hackney,,,,
07260003338,0,HNY SRIRACHA,1.69,1.2,1,500,99,1,4,,Tasty Pop,,,,
02840064132,0,DR CRA,4.29,3.16,1,500,99,1,8,,Frito-lays,,,,
02840064203,0,DR NAC,4.29,3.16,1,500,99,1,10,,Frito-lays,,,,
02840064549,0,LB REG,4.29,3.16,1,500,99,1,6,,Frito-lays,,,,
02840064641,0,L B SCO,4.29,3.16,1,500,99,1,4,,Frito-lays,,,,
02840063770,0,poppables,1.69,1.18,1,500,99,1,5,,Frito-lays,,,,
02840063482,0,fr spy jal,1.69,1.18,1,500,99,1,5,,Frito-lays,,,,
81369402531,0,1L BAI TIX WTR,1.99,1.1458,12,500,99,-1,16,,7Up Snapple ,,,,
02840043616,0,BAKEN SWT BBQ,1.69,0.9,1,500,99,1,0,,Frito-lays,,,,
02840043314,0,RUFFLES DEEP,1.49,1.01,1,500,99,1,-20,,,,,,
02840041512,0,DORITOS COOL RANCH,1.09,0.7,1,500,99,1,0,,,,,,
05527087046,0,16OZ GRACE COCO WATER,1.99,1.3325,12,500,99,1,4,,,,,,
02840043791,0,SMRT FOD MVE THTRE,1.49,1.01,1,500,99,1,0,,,,,,
76036900704,0,MEAT BALL,2.99,0,1,500,99,1,0,,,,,,
04400004144,0,NBC RITZ BITS BACON  CH1,1.59,1.1,1,500,99,1,0,,,,,,
08298801016,0,WHITE CASTLE CHEESEBURGE6,2.29,0,1,500,99,1,0,,,,,,
01600087700,0,BREAKFAST VARIETY 8 PACK7,5.89,3.53,1,500,99,1,0,,,,,,
07874208192,0,Paper Bag#4,15,12.47,1,500,99,0,12,,,,,,
07225002898,0,CUPCAKE RED VELVET,1.69,0,1,500,99,1,2,,Howard Snacks.,,,,
07959472673,0,Baper Bag #2,4.99,4.34,1,500,99,0,2,,,,,,
88810906006,0,Fruit pie cherry,1.69,1.1,1,500,99,1,23,,Howard Snacks.,,,,
89564600201,0,S N V,0.99,0.69,1,500,99,1,0,,,,,,
89564600200,0,BBQ,0.99,0.69,1,500,99,1,0,,,,,,
89564600209,0,RINDS HOT,0.99,0.69,1,500,99,1,0,,,,,,
89564600208,0,RINDS BBQ,0.99,0.69,1,500,99,1,0,,,,,,
89564600207,0,RINDS PLAIN,0.99,0.69,1,500,99,1,0,,,,,,
88810901072,0,CUP CAKES,1.69,1,1,500,99,1,-1,,,,,,
02840010182,0,NUT HARVEST GRAB,1.99,1.29,1,500,99,-1,5,,Frito-lays,,,,
02840009272,0,.99 Vanilla Cremes,0.99,0.59,1,500,99,1,12,,Frito-lays,,,,
07260008149,0,REAPER   CURLS,1.69,1.2,1,500,99,1,4,,Tasty Pop,,,,
31284355104,0,PHIL MILK OF MAGNESIA,3.99,2.56,1,500,99,0,6,,H.T.Hackney,,,,
02840057673,0,LAYS REUBEN,1.49,1,1,500,99,1,0,,,,,,
02840057676,0,LAYS TRFL FRIES,1.49,1,1,500,99,1,0,,,,,,
02840057677,0,LAYS KTLE GYRO,1.49,1,1,500,99,1,0,,,,,,
88810901070,0,BROWNIE,1.69,1,1,500,99,1,-5,,,,,,
63120360012,0,LIMES #,0.89,0,1,500,99,1,0,,,,,,
07731241017,0,PRO STYLE PINK #,1.99,1,1,500,99,0,0,,,,,,
88810906008,0,Creme pie,1.69,1.1,1,500,99,1,3,,Howard Snacks.,,,,
40006295166,0,MHURST BAVARIAN BISMARK 6,0.49,0,1,500,99,1,0,,,,,,
81282002012,0,BRUSCHETTE ITLN HAM BITES,1.99,1.35,1,500,99,1,-1,,,,,,
81282002015,0,BRUSHCHET ITLN PIZZA BITES,1.99,1.35,1,500,99,1,0,,,,,,
07260004203,0,HERRS POP CORN,1.49,0.9,1,500,99,1,0,,,,,,
02900002111,0,planters pb choc trail mix,3.19,1.9,1,500,99,1,-1,,H.T.Hackney,,,,
02840058019,0,CHEETOS SWEETOS CINNAMON SUGARS PUFFS,1.69,1.18,1,500,99,1,4,,Frito-lays,,,,
85733800218,0,BUBBAS DIPPERS CRAKLIN,0.99,0.69,1,500,99,1,0,,,,,,
85733800219,0,DUBBAS DIPPER CRACKLIN,0.99,0.69,1,500,99,1,-1,,,,,,
01100000002,0,deli,0.02,0.01,1,500,99,0,842,,INTERNATIONAL FOOD CLUB.,,,,
01011500008,0,APPLE FLITTER,1.49,0.79,1,500,99,1,18,,DONUT KING,,,,
01043300005,0,GLAZED VANILLA FILLED,0.99,0.63,1,500,99,1,12,,DONUT KING,,,,
11005,0,BOSTON CREAM DONUT,1.29,0.63,1,500,99,1,12,,DONUT KING,,,,
11016,0,CHOC FROSTED,0.99,0.63,1,500,99,1,12,,DONUT KING,,,,
11027,0,COCONUT,0.99,0.63,1,500,99,1,12,,DONUT KING,,,,
11070,0,MAPLE FROSTED,0.99,0.63,1,500,99,1,12,,DONUT KING,,,,
02410010345,0,CHEEZ IT GROOVES WHITE C1,2.19,1.2716,1,500,99,1,2,,H.T.Hackney,,,,
00097421964,0,NV CRAN ALMND,0.99,0,1,500,99,1,0,,,,,,
00426360203,0,BOSTON CREAM DONUT,1.29,0.7,1,500,99,1,-17,,DONUT KING,,,,
00426360439,0,SOUR CREAM DONUT,0.99,0,1,500,99,1,0,,,,,,
00426361206,0,APPLE FILTTER,1.49,0.7,1,500,99,1,-5,,DONUT KING,,,,
00901000006,0,STOCKING CAP,1.99,1.1,1,500,99,1,0,,,,,,
01116144835,0,SHUR FINE WHEAT BREAD,1.99,1.1,1,500,99,1,0,,,,,,
02759550014,0,CENTRAL SNACKS BAR Q,0.99,0.69,1,500,99,1,0,,,,,,
02759599004,0,DIXON PORK,1.09,0.7,1,500,99,1,0,,,,,,
03000000100,0,CHOC CHIP COOKIE,0.69,0,1,500,99,1,0,,,,,,
03000000101,0,M  M COOKIES,0.69,0,1,500,99,1,0,,,,,,
03000000103,0,OATMEAL R COOKIES,0.69,0,1,500,99,1,0,,,,,,
03000000104,0,RED VALVET CAKE,2.29,1.5,1,500,99,1,0,,,,,,
03000000105,0,LIME CAKE,2.29,1.5,1,500,99,1,0,,,,,,
03000000106,0,LIME CAKE,2.29,1.5,1,500,99,1,0,,,,,,
03000091345,0,ICE CUP,0.5,0.2,1,500,99,1,-10530,,,,,,
03568200354,0,SMOKE TURK CHEES FLNG,4.09,0,1,500,99,1,0,,,,,,
06036900012,0,MAK CHICKEN B PATTY,2.49,0,1,500,99,1,0,,,,,,
07023600444,0,PORK SKN ORNL,1.19,0.8,1,500,99,1,-19,,,,,,
07033400305,0,MH PEANUTS UNSALTY,1.99,1.35,1,500,99,1,0,,,,,,
07288920020,0,FITTED HATS 4.69 #,4.99,2,1,500,99,1,-498,,,,,,
07468400388,0,GOODYS PM ENVELOPES,1.95,1,1,500,99,0,0,,,,,,
30000000050,0,$2.69 PIE,2.69,2,1,500,99,1,0,,,,,,
30000000101,0,EGG SALAD ,4.99,2,1,500,99,1,4,,,,,,
30000000102,0,MIXED FRUIT BOWL,3.99,2.5,1,500,99,1,5,,,,,,
30000000103,0,WATERMELON BOWL,3.99,2,1,500,99,1,0,,,,,,
30000000107,0,GREEK SALAD ,3.99,1.98,1,500,99,1,4,,,,,,
30000001005,0,M  M COOKIES,0.69,0,1,500,99,1,0,,,,,,
30000001006,0,OAT MEAL RASIAN COOKIES,0.69,0,1,500,99,1,0,,,,,,
30000030003,0,ADVIL CONGESTION RELIEF,1,0.4,1,500,99,0,-2,,,,,,
30000030007,0,EXCEDRIN SINGLE #,1,0.4,1,500,99,0,-1,,,,,,
30000030009,0,BAYER,1.25,0.4,1,500,99,0,-26,,,,,,
30000030013,0,TYLENOL ALLERGY,1,0.4,1,500,99,0,-9,,,,,,
